Frame,T,X,Y,Z,Radius,Visibility,Manual spot color,Ellipse center x0,Ellipse center y0,Ellipse short axis,Ellipse long axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index,Quality,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Spot ID,TRACK_ID,Velocity_X,Velocity_Y
0.0,0.0,815.3288761540911,59.83349251830627,0.0,18.255696394123916,1.0,,-1.032645753608239,0.8498599217982298,14.360179120593177,26.471471305498355,0.7738853253405512,1.8433942281079914,1047.0000000000002,143.84884697119278,0.635834041263269,0.9002579535683579,4.445627234062957,1052.0,21871.941682600384,18999.0,7949.0,60628.0,22878051.0,11020.570131807543,-0.01176480316577128,-0.047253895896922034,0.0,0.0,-0.007383281750443302,-0.0035831924977728015
0.0,0.0,693.3359751895244,59.89708247185849,0.0,21.491106180294217,1.0,,-0.14326728214202364,-0.13156285015900818,18.979752771821296,25.24635311292348,0.007789071059564945,1.3301729172366263,1451.0,144.35388042406632,0.8750247776214083,0.9738255033557045,3.7896120840272918,1449.0,20767.459366391184,19314.0,9181.0,50025.0,30154351.0,6680.5029853202595,-0.004031275549695954,-0.025165234766463433,1.0,1.0,-0.0005047411599127826,0.0008624990881090492
0.0,0.0,845.0098591549296,62.66976525821596,0.0,16.807737027574955,1.0,,0.15886093412229116,0.16433702813522624,12.966888711295091,23.09500797537268,0.6101693206102983,1.7810755139168635,887.5,126.5573814524007,0.6963110142140618,0.9532760472610097,4.248183810787913,886.0,25386.553310886644,24047.0,8256.0,52159.0,22619419.0,9863.35130150366,0.027677946869400543,0.13863920834595567,2.0,2.0,-0.006454622646873152,-0.0031831472455938698
0.0,0.0,803.4727974015428,76.00893219650833,0.0,16.16577918186724,1.0,,-0.023543126309376362,-0.1738872429179767,11.982677391905405,25.894060872847007,0.6455518427821996,2.160957858244526,821.0000000000002,125.04751357202106,0.6597857018259865,0.9670200235571264,4.3641883148457055,829.0,23377.681598062954,22572.0,7101.0,60695.0,19309965.0,9333.6504625296,0.047497050087832844,0.22714005733903023,3.0,3.0,0.004869883389445325,0.00777852974695738
0.0,0.0,886.1061210911511,82.1562874251497,0.0,19.9670511704958,1.0,,-0.49106834156182544,-0.5085556974833411,13.718451370901843,31.13626291444373,0.5095675371678331,2.2696631035545853,1252.4999999999998,156.9244891871483,0.6391549420418982,0.9336563548266864,4.434062969386539,1270.0,24000.871897518013,21192.0,7777.0,60179.0,29977089.0,10778.262366774992,0.005535789611141113,0.02451829730705957,4.0,4.0,-0.007004720055987642,-0.004567141491842387
0.0,0.0,847.5019949220167,943.1630395357273,0.0,17.10341443697438,1.0,,-0.5058678516960124,-0.2729877631958961,17.259116019517833,18.203449281248403,3.086918284942188,1.0547150422224782,919.0,114.33501805805139,0.8834192247272277,0.9797441364605546,3.7715642371178215,920.0,32087.690553745928,31256.0,9304.0,65535.0,29552763.0,12692.294598059156,0.1438033401387688,0.6356907993083709,4100.0,5.0,-0.0015682332127137974,-0.002078503977427886
0.0,0.0,774.3877384196185,80.98174386920981,0.0,17.089450563831125,1.0,,-0.3560975094708176,0.3455201880611712,16.335949207120688,19.077801988543328,1.975500289268154,1.1678416568672663,917.5,115.49118825104577,0.8644069252046432,0.9739915074309978,3.812815699335489,915.0,24430.263904034895,22987.0,6886.0,63539.0,22402552.0,11000.957131946514,0.057133356493461976,0.24004222516931087,5.0,6.0,0.00026717088887494354,-0.0020590592346645072
0.0,0.0,746.3028287945958,87.83143339666456,0.0,15.852622973568215,1.0,,0.3822914732667315,-0.14258980692062426,13.692725103693865,18.92423824426067,2.32737854799152,1.382065155106014,789.5,109.33684046571413,0.8299061037535125,0.975896168108776,3.891261817784459,790.0,23869.554430379747,23379.0,6891.0,65535.0,18856948.0,10799.229387211684,0.02554626374128525,0.11011682388522542,6.0,7.0,0.0008932706533031857,-0.0011793683085033516
0.0,0.0,856.4143532191376,92.89121874384722,0.0,16.4149114726391,1.0,,-0.6033160037006031,0.627909828574409,12.534627998400632,24.437573130314433,0.49070273075702464,1.9496049769831678,846.4999999999998,128.20651222323474,0.6471674341303579,0.8905839032088372,4.406528713840689,842.0,23185.232394366198,21407.0,7801.0,55876.0,19753818.0,9777.286509919088,0.006660083844268166,0.03137761684804011,7.0,8.0,-0.0036283524116428605,-0.00047680854869987856
0.0,0.0,678.3833961737188,95.6967602290183,0.0,19.491096663870767,1.0,,0.7631335263698349,-0.1524372682187133,13.258655631928976,30.67814372055893,2.4862831455897276,2.3138200864559013,1193.4999999999998,159.7050464966981,0.5880239407192664,0.8743589743589741,4.622824730045399,1198.0,22247.21092436975,21414.0,6541.0,54623.0,26474181.0,8358.927410864331,-0.03199521241733096,-0.17593915699666868,8.0,9.0,0.004346862905761858,0.006057318281219466
