TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,15.203402297680118,411.4121430587158,509.87298482148407,0.0,7.698081535130713,8.622496347377481,6.773666722883946,8.622496347377481,1.3073199647379572,864.6666666666666,15.396163070261426,15.203402297680118,0.987479947328329,7.601701148840059,0.987479947328329,0.3191414123674853
1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,58.59563043464546,1098.1585164671524,1001.7380867403944,0.0,4.63981596695787,14.525536219515224,0.8967675019398164,3.806870169885545,3.879027331038147,993.6666666666666,78.87687143828377,63.898360267024216,0.7428746775345024,3.446801790273262,0.7428746775345022,0.9078372379619708
2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,25.67840331113622,785.6331503670021,527.7463348083012,0.0,3.912648866318903,9.694192016115025,0.815061435657869,3.7300253739515736,2.4151846437445874,853.3333333333334,66.51503072742136,25.67840331113622,0.3860541449099878,1.5104943124197776,0.38605414490998785,0.7608726890494347
3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,88.28559293786778,1262.035170196501,929.999552515525,0.0,6.402970959739517,8.773620389393276,3.2309232345321437,6.213811916871519,1.4407676755826544,967.2777777777778,108.85050631557179,88.28559293786778,0.8110719547956566,5.193270172815751,0.8110719547956565,0.3779153689303703
4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,9.2341560344683,928.1375754948166,57.347342904760865,0.0,4.679277195819211,7.712793502220735,1.6457608894176874,7.712793502220735,4.290039902192972,1008.0,9.358554391638423,9.2341560344683,0.9867075242645095,4.61707801723415,0.9867075242645095,0.43017305549136375
5.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,56.57000926328725,364.6613061751143,275.1202468108068,0.0,5.644190291580403,12.93321632523222,0.9597742979680518,5.092077536186627,3.762995243226824,613.2222222222222,95.95123495686684,56.57000926328725,0.5895704134367554,3.327647603722779,0.5895704134367553,0.7092929559913486
6.0,6.0,17.0,1.0,0.0,0.0,0.0,1.0,17.0,0.0,17.0,58.62114183839679,787.7759469231361,960.8495583099912,0.0,6.264524527787232,13.937681204309946,2.1016943560793346,5.736607264052426,3.1700619317360226,901.1764705882352,102.61382241154358,58.62114183839679,0.5712791947588747,3.448302461082164,0.5504491914408993,0.7045489736248721
7.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,37.301796668674136,760.4806998689493,1292.5694159351597,0.0,4.005794605459035,10.964556736480768,0.8405470553567091,3.6321841133313537,2.6665318785064804,1420.7777777777778,68.0985082928036,39.20627051898055,0.5477623167351531,2.19422333345142,0.5477623167351532,1.1215140315035785
8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,21.77674838309455,1467.4746519610921,978.0794089752318,0.0,4.383308948847333,8.294150254186174,0.4618241603653502,4.629996262688269,2.4779844872459034,984.1111111111111,35.06647159077866,21.77674838309455,0.6210133895769863,2.7220935478868187,0.6210133895769863,0.846059825810708
9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,14.808554849118664,353.30807353557026,964.3195421867028,0.0,4.602385174897399,7.495563835061837,2.2332885337023884,5.179675113846489,1.919059404044273,749.7142857142857,27.61431104938439,14.808554849118664,0.5362637808575272,2.4680924748531106,0.5362637808575272,1.4772123703496356
10.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,12.581901900454586,249.28951860793399,520.1633667183188,0.0,5.134532733223354,13.37591964503947,0.3865211419446312,4.587356181787691,4.097309698337973,627.8333333333334,87.287056464797,39.74675338321381,0.14414395913933567,0.7401118764973286,0.14414395913933564,0.6737347536271021
11.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,61.53236536886044,280.55036500404606,548.2781865718117,0.0,5.298136795657948,14.370408596343802,1.2815437358212707,4.9434203703208395,3.4193255440679677,762.6666666666666,90.06832552618512,61.53236536886044,0.6831743013915745,3.619550904050614,0.6831743013915746,0.5219047074742307
12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,55.99842050456788,236.0480772938762,971.6110258953631,0.0,5.416927731229049,9.014440619625976,2.2025185225861,5.255164960053185,1.8591674632124893,731.2222222222222,92.08777143089384,55.99842050456788,0.6080983352560685,3.2940247355628167,0.6080983352560685,0.4159520709761277
